"id"	"geneNum"	"description"	"BaiduTrans"	"gene"
"6804757"	"24"	"Regulation of TP53 Degradation"	"TP53降解的调控"	"YAL040C,YBL088C,YBR160W,YBR270C,YDL101C,YER093C,YGR108W,YGR109C,YHR205W,YIL148W,YJL058C,YKL126W,YKL203C,YKR094C,YLR167W,YMR199W,YMR233W,YNL006W,YOL078W,YOL100W,YOR295W,YPL256C,YPR119W,YPR120C"
"6804758"	"14"	"Regulation of TP53 Activity through Acetylation"	"通过乙酰化调节TP53活性"	"YDL159W,YDR208W,YHR090C,YHR205W,YJL128C,YJR017C,YJR082C,YKL126W,YNL097C,YOR064C,YOR231W,YOR244W,YPL140C,YPR031W"
"6806003"	"24"	"Regulation of TP53 Expression and Degradation"	"TP53表达和降解的调控"	"YAL040C,YBL088C,YBR160W,YBR270C,YDL101C,YER093C,YGR108W,YGR109C,YHR205W,YIL148W,YJL058C,YKL126W,YKL203C,YKR094C,YLR167W,YMR199W,YMR233W,YNL006W,YOL078W,YOL100W,YOR295W,YPL256C,YPR119W,YPR120C"
"6807047"	"1"	"Cholesterol biosynthesis via desmosterol"	"通过地甾醇生物合成胆固醇"	"YLR056W"
"6807062"	"1"	"Cholesterol biosynthesis via lathosterol"	"通过lathosterol合成胆固醇"	"YLR056W"
"6807070"	"45"	"PTEN Regulation"	"PTEN法规"	"YBL041W,YBR058C,YDL007W,YDL097C,YDL147W,YDR005C,YDR394W,YDR427W,YER012W,YER021W,YER094C,YER125W,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR232W,YGR253C,YHR027C,YHR200W,YIL007C,YIL035C,YIL075C,YIL148W,YJL001W,YKL145W,YKR094C,YLR167W,YML092C,YMR304W,YMR314W,YNL128W,YOL038W,YOR039W,YOR061W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"6807505"	"32"	"RNA polymerase II transcribes snRNA genes"	"RNA聚合酶II转录snRNA基因"	"YBR154C,YBR198C,YDL108W,YDL140C,YDR289C,YDR404C,YER139C,YER148W,YGL070C,YGL112C,YGR005C,YGR186W,YHR143W-A,YIL021W,YJL006C,YJL140W,YKL028W,YKL058W,YKL139W,YKR062W,YLR226W,YML015C,YML098W,YMR236W,YNL027W,YOL005C,YOR151C,YOR194C,YOR210W,YOR224C,YPR086W,YPR187W"
"6807878"	"34"	"COPI-mediated anterograde transport"	"COPI介导的顺行运输"	"YAL007C,YAR002C-A,YBL040C,YBL050W,YBR080C,YDL018C,YDL058W,YDL137W,YDL145C,YDL192W,YDL226C,YDR238C,YEL022W,YER122C,YFL038C,YFR051C,YGL002W,YGL137W,YGL200C,YHL031C,YHR110W,YIL004C,YIL076W,YJR031C,YKL006C-A,YKL196C,YLR026C,YLR078C,YML012W,YNL204C,YNL287W,YOR016C,YPL010W,YPR095C"
"6811434"	"34"	"COPI-dependent Golgi-to-ER retrograde traffic"	"COPI依赖的高尔基体到ER逆行交通"	"YAL007C,YAR002C-A,YBL040C,YBL050W,YBR080C,YDL018C,YDL137W,YDL145C,YDL192W,YDL226C,YDR238C,YDR498C,YEL022W,YER122C,YFL038C,YFR051C,YGL002W,YGL098W,YGL137W,YGL145W,YGL200C,YGR284C,YHR110W,YIL076W,YJR031C,YLR268W,YML012W,YNL204C,YNL258C,YNL287W,YOR016C,YOR075W,YPL010W,YPR095C"
"6811436"	"5"	"COPI-independent Golgi-to-ER retrograde traffic"	"COPI独立高尔基体到ER逆行交通"	"YMR006C,YMR008C,YNL012W,YOL011W,YOR298W"
"6811438"	"14"	"Intra-Golgi traffic"	"高尔基体内交通"	"YBL050W,YBR080C,YDL137W,YDL192W,YDR481C,YEL022W,YHL031C,YIL004C,YJR031C,YKL006C-A,YKL196C,YLR026C,YOR216C,YPR095C"
"6811440"	"14"	"Retrograde transport at the Trans-Golgi-Network"	"跨高尔基体网络的逆行运输"	"YAL014C,YBL050W,YBR080C,YBR164C,YDR137W,YDR468C,YJL004C,YJR134C,YLR039C,YLR262C,YMR197C,YOL018C,YOR327C,YPL051W"
"6811442"	"58"	"Intra-Golgi and retrograde Golgi-to-ER traffic"	"高尔基体内部和逆行高尔基体到ER交通"	"YAL007C,YAL014C,YAR002C-A,YBL040C,YBL050W,YBR080C,YBR164C,YDL018C,YDL137W,YDL145C,YDL192W,YDL226C,YDR137W,YDR238C,YDR468C,YDR481C,YDR498C,YEL022W,YER122C,YFL038C,YFR051C,YGL002W,YGL098W,YGL137W,YGL145W,YGL200C,YGR284C,YHL031C,YHR110W,YIL004C,YIL076W,YJL004C,YJR031C,YJR134C,YKL006C-A,YKL196C,YLR026C,YLR039C,YLR262C,YLR268W,YML012W,YMR006C,YMR008C,YMR197C,YNL012W,YNL204C,YNL258C,YNL287W,YOL011W,YOL018C,YOR016C,YOR075W,YOR216C,YOR298W,YOR327C,YPL010W,YPL051W,YPR095C"
"6811555"	"9"	"PI5P Regulates TP53 Acetylation"	"PI5P调节TP53乙酰化"	"YDL159W,YDR208W,YHR090C,YJL128C,YJR017C,YNL097C,YOR064C,YOR231W,YPL140C"
"6811558"	"1"	"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"	"PI5P、PP2A和IER3调节PI3K/AKT信号"	"YDR208W"
"6814122"	"9"	"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding"	"PDCL（PhLP1）与TRiC/CCT在G蛋白β折叠中的协同作用"	"YDL143W,YDR188W,YDR212W,YIL142W,YJL008C,YJL014W,YJL111W,YJR064W,YOR212W"
"6814848"	"3"	"Glycerophospholipid catabolism"	"甘油磷脂分解代谢"	"YCR026C,YEL016C,YML059C"
"68616"	"15"	"Assembly of the ORC complex at the origin of replication"	"在复制起点组装ORC复合体"	"YBL002W,YBL003C,YBR009C,YBR010W,YBR060C,YDR224C,YDR225W,YKL049C,YLL004W,YML065W,YNL030W,YNL031C,YNL261W,YOL012C,YPR162C"
"68689"	"6"	"CDC6 association with the ORC:origin complex"	"CDC6与兽人的关联：起源复合体"	"YBR060C,YJL194W,YLL004W,YML065W,YNL261W,YPR162C"
"68867"	"22"	"Assembly of the pre-replicative complex"	"复制前复合体的组装"	"YBL002W,YBL003C,YBL023C,YBR009C,YBR010W,YBR060C,YBR202W,YDR224C,YDR225W,YEL032W,YGL201C,YJL194W,YKL049C,YLL004W,YLR274W,YML065W,YNL030W,YNL031C,YNL261W,YOL012C,YPR019W,YPR162C"
"68875"	"15"	"Mitotic Prophase"	"有丝分裂前期"	"YBL002W,YBL003C,YBL105C,YBR009C,YBR010W,YDR224C,YDR225W,YDR517W,YFL038C,YKL049C,YMR001C,YMR165C,YNL030W,YNL031C,YOL012C"
"68877"	"14"	"Mitotic Prometaphase"	"有丝分裂前中期"	"YBL097W,YDL003W,YDR325W,YFL008W,YFR031C,YIL026C,YIL035C,YJL074C,YLR086W,YLR272C,YMR001C,YMR076C,YOR039W,YOR061W"
"68882"	"19"	"Mitotic Anaphase"	"有丝分裂后期"	"YDL064W,YDR486C,YDR510W,YER047C,YFL037W,YGL097W,YGR098C,YKL002W,YKL041W,YLR025W,YLR293C,YLR347C,YML085C,YML124C,YMR077C,YMR235C,YNL265C,YNL280C,YPR173C"
"68886"	"47"	"M Phase"	"M相"	"YBL002W,YBL003C,YBL097W,YBL105C,YBR009C,YBR010W,YDL003W,YDL064W,YDR224C,YDR225W,YDR325W,YDR486C,YDR510W,YDR517W,YER047C,YFL008W,YFL037W,YFL038C,YFR031C,YGL097W,YGR098C,YIL026C,YIL035C,YJL074C,YKL002W,YKL041W,YKL049C,YLR025W,YLR086W,YLR272C,YLR293C,YLR347C,YML085C,YML124C,YMR001C,YMR076C,YMR077C,YMR165C,YMR235C,YNL030W,YNL031C,YNL265C,YNL280C,YOL012C,YOR039W,YOR061W,YPR173C"
"68949"	"59"	"Orc1 removal from chromatin"	"从染色质中去除Orc1"	"YAL040C,YBL023C,YBL041W,YBR060C,YBR160W,YBR202W,YDL007W,YDL097C,YDL132W,YDL147W,YDR328C,YDR394W,YDR427W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL194W,YKL145W,YKR094C,YLL004W,YLR167W,YLR274W,YML065W,YML092C,YMR199W,YMR314W,YNL261W,YOL038W,YOL133W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C"
"68952"	"9"	"DNA replication initiation"	"DNA复制起始"	"YBL035C,YBR278W,YDR121W,YIR008C,YJL065C,YKL045W,YNL102W,YNL262W,YPR175W"
"68962"	"28"	"Activation of the pre-replicative complex"	"复制前复合物的激活"	"YAR007C,YBL023C,YBL035C,YBR060C,YBR160W,YBR202W,YBR278W,YDL017W,YDR052C,YDR121W,YEL032W,YGL201C,YIL150C,YIR008C,YJL065C,YJL194W,YKL045W,YLL004W,YLR103C,YLR274W,YML065W,YNL102W,YNL261W,YNL262W,YNL312W,YPR019W,YPR162C,YPR175W"
"69002"	"38"	"DNA Replication Pre-Initiation"	"DNA复制预启动"	"YAR007C,YBL002W,YBL003C,YBL023C,YBL035C,YBR009C,YBR010W,YBR060C,YBR160W,YBR202W,YBR278W,YDL017W,YDR052C,YDR121W,YDR224C,YDR225W,YEL032W,YGL201C,YIL150C,YIR008C,YJL065C,YJL194W,YKL045W,YKL049C,YLL004W,YLR103C,YLR274W,YML065W,YNL030W,YNL031C,YNL102W,YNL261W,YNL262W,YNL312W,YOL012C,YPR019W,YPR162C,YPR175W"
"69017"	"45"	"CDK-mediated phosphorylation and removal of Cdc6"	"CDK介导的Cdc6磷酸化和去除"	"YAL040C,YBL041W,YBR160W,YDL007W,YDL097C,YDL147W,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL194W,YKL145W,YKR094C,YLR167W,YML092C,YMR199W,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL256C,YPR103W,YPR108W,YPR119W,YPR120C"
"69052"	"59"	"Switching of origins to a post-replicative state"	"将源切换到复制后状态"	"YAL040C,YBL023C,YBL041W,YBR060C,YBR160W,YBR202W,YDL007W,YDL097C,YDL132W,YDL147W,YDR328C,YDR394W,YDR427W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL194W,YKL145W,YKR094C,YLL004W,YLR167W,YLR274W,YML065W,YML092C,YMR199W,YMR314W,YNL261W,YOL038W,YOL133W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C"
"69091"	"10"	"Polymerase switching"	"聚合酶转换"	"YBL035C,YBR087W,YBR088C,YIR008C,YJR068W,YKL045W,YNL102W,YNL290W,YOL094C,YOR217W"
"69109"	"10"	"Leading Strand Synthesis"	"前导链合成"	"YBL035C,YBR087W,YBR088C,YIR008C,YJR068W,YKL045W,YNL102W,YNL290W,YOL094C,YOR217W"
"69166"	"11"	"Removal of the Flap Intermediate"	"中间皮瓣切除术"	"YAR007C,YBL035C,YBR088C,YDL102W,YHR164C,YIR008C,YJR006W,YKL045W,YKL113C,YNL102W,YNL312W"
"69183"	"12"	"Processive synthesis on the lagging strand"	"滞后链的过程合成"	"YAR007C,YBL035C,YBR088C,YDL102W,YDL164C,YHR164C,YIR008C,YJR006W,YKL045W,YKL113C,YNL102W,YNL312W"
"69186"	"17"	"Lagging Strand Synthesis"	"滞后链合成"	"YAR007C,YBL035C,YBR087W,YBR088C,YDL102W,YDL164C,YHR164C,YIR008C,YJR006W,YJR068W,YKL045W,YKL113C,YNL102W,YNL290W,YNL312W,YOL094C,YOR217W"
"69190"	"21"	"DNA strand elongation"	"DNA链延伸"	"YAR007C,YBL035C,YBR087W,YBR088C,YDL102W,YDL164C,YDR013W,YDR489W,YHR164C,YIR008C,YJL072C,YJR006W,YJR068W,YKL045W,YKL113C,YNL102W,YNL290W,YNL312W,YOL094C,YOL146W,YOR217W"
"69202"	"12"	"Cyclin E associated events during G1/S transition "	"G1/S转换期间的细胞周期蛋白E相关事件"	"YAL040C,YBR160W,YDL108W,YDR460W,YGR108W,YGR109C,YMR036C,YMR199W,YPL256C,YPR025C,YPR119W,YPR120C"
"69206"	"39"	"G1/S Transition"	"G1/S跃迁"	"YAL040C,YAR007C,YBL023C,YBL035C,YBR060C,YBR160W,YBR202W,YBR278W,YDL017W,YDL108W,YDR052C,YDR121W,YDR460W,YEL032W,YGL201C,YGR108W,YGR109C,YIL150C,YIR008C,YJL065C,YJL194W,YKL045W,YLL004W,YLR103C,YLR274W,YML065W,YMR036C,YMR199W,YNL102W,YNL261W,YNL262W,YNL312W,YPL256C,YPR019W,YPR025C,YPR119W,YPR120C,YPR162C,YPR175W"
"69231"	"12"	"Cyclin D associated events in G1"	"G1期细胞周期蛋白D相关事件"	"YAL040C,YBR160W,YDL108W,YDR460W,YGR108W,YGR109C,YKL161C,YMR199W,YPL256C,YPR025C,YPR119W,YPR120C"
"69236"	"12"	"G1 Phase"	"G1阶段"	"YAL040C,YBR160W,YDL108W,YDR460W,YGR108W,YGR109C,YKL161C,YMR199W,YPL256C,YPR025C,YPR119W,YPR120C"
"69239"	"85"	"Synthesis of DNA"	"DNA的合成"	"YAL040C,YAR007C,YBL023C,YBL035C,YBL041W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL007W,YDL097C,YDL102W,YDL132W,YDL147W,YDL164C,YDR013W,YDR121W,YDR328C,YDR394W,YDR427W,YDR489W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL075C,YIL148W,YIR008C,YJL001W,YJL065C,YJL072C,YJL194W,YJR006W,YJR068W,YKL045W,YKL113C,YKL145W,YKR094C,YLL004W,YLR167W,YLR274W,YML065W,YML092C,YMR199W,YMR314W,YNL102W,YNL261W,YNL262W,YNL290W,YNL312W,YOL038W,YOL094C,YOL133W,YOL146W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR175W"
"69242"	"97"	"S Phase"	"S相"	"YAL040C,YAR007C,YBL023C,YBL035C,YBL041W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL003W,YDL007W,YDL097C,YDL102W,YDL108W,YDL132W,YDL147W,YDL164C,YDR013W,YDR121W,YDR328C,YDR394W,YDR427W,YDR460W,YDR489W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFL008W,YFR004W,YFR027W,YFR050C,YFR052W,YGL003C,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL026C,YIL075C,YIL148W,YIR008C,YJL001W,YJL065C,YJL072C,YJL074C,YJL194W,YJR006W,YJR068W,YKL045W,YKL113C,YKL145W,YKL161C,YKR094C,YLL004W,YLR167W,YLR274W,YML065W,YML092C,YMR036C,YMR076C,YMR199W,YMR314W,YNL102W,YNL261W,YNL262W,YNL290W,YNL312W,YOL038W,YOL094C,YOL133W,YOL146W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR025C,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR175W"
"69273"	"1"	"Cyclin A/B1/B2 associated events during G2/M transition"	"G2/M转换期间细胞周期蛋白A/B1/B2相关事件"	"YMR036C"
"69275"	"43"	"G2/M Transition"	"G2/M跃迁"	"YBL041W,YDL007W,YDL097C,YDL132W,YDL147W,YDR328C,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL187C,YKL145W,YKR094C,YLR167W,YML092C,YMR001C,YMR036C,YMR314W,YOL038W,YOL133W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL209C,YPR103W,YPR108W"
"69278"	"151"	"Cell Cycle, Mitotic"	"细胞周期，有丝分裂"	"YAL040C,YAR007C,YBL002W,YBL003C,YBL023C,YBL035C,YBL041W,YBL097W,YBL105C,YBR009C,YBR010W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL003W,YDL007W,YDL017W,YDL064W,YDL097C,YDL102W,YDL108W,YDL132W,YDL147W,YDL164C,YDR013W,YDR052C,YDR121W,YDR224C,YDR225W,YDR325W,YDR328C,YDR394W,YDR427W,YDR460W,YDR486C,YDR489W,YDR510W,YDR517W,YEL032W,YER012W,YER021W,YER047C,YER094C,YFL007W,YFL008W,YFL037W,YFL038C,YFR004W,YFR027W,YFR028C,YFR031C,YFR050C,YFR052W,YGL003C,YGL011C,YGL048C,YGL097W,YGL116W,YGL201C,YGR098C,YGR108W,YGR109C,YGR135W,YGR188C,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL026C,YIL035C,YIL075C,YIL148W,YIL150C,YIR008C,YJL001W,YJL013C,YJL030W,YJL065C,YJL072C,YJL074C,YJL187C,YJL194W,YJR006W,YJR068W,YKL002W,YKL041W,YKL045W,YKL049C,YKL113C,YKL145W,YKL161C,YKR094C,YLL004W,YLR025W,YLR086W,YLR103C,YLR167W,YLR272C,YLR274W,YLR293C,YLR347C,YML065W,YML085C,YML092C,YML124C,YMR001C,YMR036C,YMR076C,YMR077C,YMR165C,YMR199W,YMR235C,YMR314W,YNL030W,YNL031C,YNL102W,YNL261W,YNL262W,YNL265C,YNL280C,YNL290W,YNL312W,YOL012C,YOL038W,YOL094C,YOL133W,YOL146W,YOR026W,YOR039W,YOR061W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR362C,YPL209C,YPL256C,YPR019W,YPR025C,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR173C,YPR175W"
"69306"	"99"	"DNA Replication"	"DNA复制"	"YAL040C,YAR007C,YBL002W,YBL003C,YBL023C,YBL035C,YBL041W,YBR009C,YBR010W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL007W,YDL017W,YDL097C,YDL102W,YDL132W,YDL147W,YDL164C,YDR013W,YDR052C,YDR121W,YDR224C,YDR225W,YDR328C,YDR394W,YDR427W,YDR489W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL075C,YIL148W,YIL150C,YIR008C,YJL001W,YJL065C,YJL072C,YJL194W,YJR006W,YJR068W,YKL045W,YKL049C,YKL113C,YKL145W,YKR094C,YLL004W,YLR103C,YLR167W,YLR274W,YML065W,YML092C,YMR199W,YMR314W,YNL030W,YNL031C,YNL102W,YNL261W,YNL262W,YNL290W,YNL312W,YOL012C,YOL038W,YOL094C,YOL133W,YOL146W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR175W"
"69473"	"2"	"G2/M DNA damage checkpoint"	"G2/M DNA损伤检查点"	"YDL101C,YMR036C"
"69481"	"15"	"G2/M Checkpoints"	"G2/M检查点"	"YAR007C,YBR087W,YDL101C,YDR477W,YER173W,YJR059W,YJR068W,YKL198C,YLR288C,YMR036C,YNL290W,YNL312W,YOL094C,YOR368W,YPL194W"
"69541"	"7"	"Stabilization of p53"	"p53的稳定化"	"YBL088C,YDL101C,YIL148W,YKR094C,YLR167W,YMR233W,YOR295W"
"69563"	"7"	"p53-Dependent G1 DNA Damage Response"	"p53依赖性G1 DNA损伤反应"	"YBL088C,YDL101C,YIL148W,YKR094C,YLR167W,YMR233W,YOR295W"
"69580"	"7"	"p53-Dependent G1/S DNA damage checkpoint"	"p53依赖性G1/S DNA损伤检查点"	"YBL088C,YDL101C,YIL148W,YKR094C,YLR167W,YMR233W,YOR295W"
"69601"	"41"	"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A"	"泛素介导的磷酸化Cdc25A降解"	"YBL041W,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJR059W,YKL145W,YKL198C,YKR094C,YLR167W,YML092C,YMR036C,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"69610"	"41"	"p53-Independent DNA Damage Response"	"p53非依赖性DNA损伤反应"	"YBL041W,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJR059W,YKL145W,YKL198C,YKR094C,YLR167W,YML092C,YMR036C,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"69613"	"41"	"p53-Independent G1/S DNA damage checkpoint"	"p53非依赖性G1/S DNA损伤检查点"	"YBL041W,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJR059W,YKL145W,YKL198C,YKR094C,YLR167W,YML092C,YMR036C,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"69615"	"44"	"G1/S DNA Damage Checkpoints"	"G1/S DNA损伤检查点"	"YBL041W,YBL088C,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJR059W,YKL145W,YKL198C,YKR094C,YLR167W,YML092C,YMR036C,YMR233W,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR295W,YOR362C,YPR103W,YPR108W"
"69618"	"5"	"Mitotic Spindle Checkpoint"	"有丝分裂纺锤体检查点"	"YGL116W,YGR188C,YJL013C,YJL030W,YOR026W"
"69620"	"59"	"Cell Cycle Checkpoints"	"细胞周期检查点"	"YAR007C,YBL041W,YBL088C,YBR087W,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YER173W,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL116W,YGR135W,YGR188C,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL013C,YJL030W,YJR059W,YJR068W,YKL145W,YKL198C,YKR094C,YLR167W,YLR288C,YML092C,YMR036C,YMR233W,YMR314W,YNL290W,YNL312W,YOL038W,YOL094C,YOR026W,YOR117W,YOR157C,YOR259C,YOR261C,YOR295W,YOR362C,YOR368W,YPL194W,YPR103W,YPR108W"
"69656"	"13"	"Cyclin A:Cdk2-associated events at S phase entry"	"细胞周期蛋白A:Cdk2在S期进入时的相关事件"	"YAL040C,YBR160W,YDL108W,YDR460W,YGL003C,YGR108W,YGR109C,YMR036C,YMR199W,YPL256C,YPR025C,YPR119W,YPR120C"
"70171"	"24"	"Glycolysis"	"糖酵解"	"YAL038W,YBR196C,YCL040W,YCR012W,YDR050C,YDR516C,YFR053C,YGL253W,YGR192C,YGR240C,YGR254W,YHR174W,YJL052W,YJL155C,YJR009C,YLR345W,YLR446W,YMR205C,YMR278W,YMR323W,YOL136C,YOR347C,YOR393W,YPL281C"
"70221"	"7"	"Glycogen breakdown (glycogenolysis)"	"糖原分解（糖原分解）"	"YJL137C,YJL146W,YKR058W,YMR278W,YOR320C,YPR160W,YPR184W"
"70263"	"19"	"Gluconeogenesis"	"糖异生"	"YBR196C,YBR291C,YCR012W,YDR050C,YGL062W,YGR192C,YGR254W,YHR174W,YJL052W,YJR009C,YKL085W,YKL106W,YLR027C,YLR348C,YLR377C,YMR323W,YOR393W,YPL281C,YPR021C"
"70268"	"8"	"Pyruvate metabolism"	"丙酮酸代谢"	"YBR221C,YER178W,YFL018C,YIL114C,YML004C,YNL055C,YNL071W,YOR040W"
"70326"	"32"	"Glucose metabolism"	"糖代谢"	"YAL038W,YBR196C,YBR291C,YCL040W,YCR012W,YDR050C,YDR516C,YFR053C,YGL062W,YGL253W,YGR192C,YGR240C,YGR254W,YHR174W,YJL052W,YJL155C,YJR009C,YKL085W,YKL106W,YLR027C,YLR345W,YLR348C,YLR377C,YLR446W,YMR205C,YMR278W,YMR323W,YOL136C,YOR347C,YOR393W,YPL281C,YPR021C"
"70350"	"4"	"Fructose catabolism"	"果糖分解代谢"	"YER073W,YML070W,YOR374W,YPL061W"
"70370"	"2"	"Galactose catabolism"	"半乳糖分解代谢"	"YBR019C,YMR278W"
"70635"	"8"	"Urea cycle"	"尿素循环"	"YBR104W,YER069W,YHR018C,YJL088W,YJL130C,YOR130C,YPL111W,YPR058W"
"70688"	"1"	"Proline catabolism"	"脯氨酸分解代谢"	"YLR142W"
"70895"	"3"	"Branched-chain amino acid catabolism"	"支链氨基酸分解代谢"	"YDR036C,YHR208W,YJR148W"
"70921"	"1"	"Histidine catabolism"	"组氨酸分解代谢"	"YNL092W"
"71064"	"4"	"Lysine catabolism"	"赖氨酸分解代谢"	"YDR148C,YFL018C,YIL125W,YNR050C"
"71240"	"5"	"Tryptophan catabolism"	"色氨酸分解代谢"	"YBL098W,YJL060W,YJR025C,YJR078W,YLR231C"
"71262"	"2"	"Carnitine synthesis"	"肉碱合成"	"YBR263W,YHL021C"
"71288"	"1"	"Creatine metabolism"	"肌酸代谢"	"YDR465C"
"71291"	"71"	"Metabolism of amino acids and derivatives"	"氨基酸及其衍生物的代谢"	"YAL012W,YAL044C,YBL098W,YBR104W,YBR221C,YBR263W,YCL064C,YDR019C,YDR036C,YDR071C,YDR105C,YDR111C,YDR148C,YDR465C,YDR502C,YEL038W,YER023W,YER043C,YER069W,YER178W,YFL018C,YGR124W,YGR155W,YGR208W,YHL018W,YHL021C,YHR018C,YHR208W,YIL125W,YJL046W,YJL060W,YJL088W,YJL130C,YJR025C,YJR078W,YJR126C,YJR148W,YKL106W,YKL184W,YKL218C,YLR017W,YLR027C,YLR089C,YLR142W,YLR180W,YLR231C,YLR348C,YLR438W,YML054C,YMR009W,YMR189W,YNL071W,YNL092W,YNR050C,YOL052C,YOR130C,YOR184W,YOR196C,YOR251C,YOR256C,YOR323C,YPL111W,YPL113C,YPL176C,YPR021C,YPR035W,YPR058W,YPR069C,YPR118W,YPR145W,YPR193C"
