"id"	"geneNum"	"description"	"BaiduTrans"	"definition"	"gene"
"GO:0005536"	"6"	"glucose binding"	"葡萄糖结合"	"Binding to D- or L-enantiomers of glucose."	"YCL040W,YDL035C,YDL194W,YDR516C,YFR053C,YGL253W"
"GO:0005537"	"7"	"mannose binding"	"甘露糖结合"	"Binding to mannose, a monosaccharide hexose, stereoisomeric with glucose, that occurs naturally only in polymerized forms called mannans."	"YAL063C,YAR050W,YFL048C,YHR211W,YKR044W,YKR102W,YLR080W"
"GO:0005543"	"23"	"phospholipid binding"	"磷脂结合"	"Binding to a phospholipid, a class of lipids containing phosphoric acid as a mono- or diester."	"YAR002W,YBL085W,YBR091C,YDL088C,YDL161W,YDL207W,YDR153C,YDR229W,YDR524C,YER114C,YHR161C,YJL041W,YJR125C,YLL038C,YLR178C,YLR179C,YLR206W,YML072C,YMR032W,YMR153W,YMR175W,YNL243W,YPL048W"
"GO:0005544"	"2"	"calcium-dependent phospholipid binding"	"钙依赖性磷脂结合"	"Binding to a phospholipid, a class of lipids containing phosphoric acid as a mono- or diester, in the presence of calcium."	"YML072C,YOR086C"
"GO:0005545"	"3"	"1-phosphatidylinositol binding"	"1-磷脂酰肌醇结合"	"Binding to a phosphatidylinositol, a glycophospholipid with its sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol."	"YCR002C,YGR241C,YHR161C"
"GO:0005546"	"15"	"phosphatidylinositol-4,5-bisphosphate binding"	"磷脂酰肌醇-4,5-二磷酸结合"	"Binding to phosphatidylinositol-4,5-bisphosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 4' and 5' positions."	"YBR129C,YBR260C,YDR103W,YDR309C,YER008C,YGR241C,YHR161C,YIL105C,YJL085W,YLR371W,YMR017W,YOL078W,YOR122C,YPL145C,YPL232W"
"GO:0005550"	"1"	"pheromone binding"	"信息素结合"	"Binding to a pheromone, a substance, or characteristic mixture of substances, that is secreted and released by an organism and detected by a second organism of the same or a closely related species, in which it causes a specific reaction, such as a definite behavioral reaction or a developmental process."	"YFL026W"
"GO:0008017"	"37"	"microtubule binding"	"微管结合"	"Binding to a microtubule, a filament composed of tubulin monomers."	"YBL031W,YBL034C,YBL063W,YBR233W-A,YCL029C,YDR016C,YDR130C,YDR201W,YDR320C-A,YEL061C,YER016W,YGL061C,YGL093W,YGL216W,YGR113W,YGR200C,YIL144W,YKL052C,YKL079W,YKL138C-A,YKR001C,YKR037C,YKR083C,YLL001W,YLR045C,YLR429W,YMR117C,YNL148C,YOL069W,YOR058C,YOR211C,YOR257W,YPL017C,YPL155C,YPL174C,YPL253C,YPR141C"
"GO:0008028"	"2"	"monocarboxylic acid transmembrane transporter activity"	"一元羧酸跨膜转运蛋白活性"	"Enables the transfer of monocarboxylic acids from one side of a membrane to the other. A monocarboxylic acid is an organic acid with one COOH group."	"YMR034C,YNL065W"
"GO:0008047"	"28"	"enzyme activator activity"	"酶激活活性"	"Binds to and increases the activity of an enzyme."	"YBL061C,YBR058C-A,YBR111W-A,YBR217W,YDL207W,YDR217C,YDR291W,YDR373W,YER096W,YGL066W,YGL105W,YGR042W,YGR093W,YGR280C,YHR114W,YJL092W,YKL201C,YKR048C,YLR319C,YMR311C,YNL054W,YNL218W,YNL224C,YOL010W,YOL149W,YPL024W,YPL047W,YPL149W"
"GO:0008061"	"5"	"chitin binding"	"几丁质结合"	"Binding to chitin, a linear polysaccharide consisting of beta-(1->4)-linked N-acetyl-D-glucosamine residues."	"YDR371W,YGR282C,YLR286C,YLR307W,YLR308W"
"GO:0008073"	"1"	"ornithine decarboxylase inhibitor activity"	"鸟氨酸脱羧酶抑制剂活性"	"Binds to and stops, prevents or reduces the activity of ornithine decarboxylase."	"YPL052W"
"GO:0008079"	"1"	"translation termination factor activity"	"翻译终止因子活性"	"Functions in the termination of translation."	"YPL226W"
"GO:0008080"	"7"	"N-acetyltransferase activity"	"N-乙酰转移酶活性"	"Catalysis of the transfer of an acetyl group to a nitrogen atom on the acceptor molecule."	"YEL066W,YGR177C,YGR212W,YNL132W,YOR377W,YPL272C,YPR193C"
"GO:0008081"	"13"	"phosphoric diester hydrolase activity"	"磷酸二酯水解酶活性"	"Catalysis of the hydrolysis of a phosphodiester to give a phosphomonoester and a free hydroxyl group."	"YBL019W,YBR223C,YDL237W,YDR452W,YER019W,YGL248W,YGR233C,YJL087C,YKL114C,YOR360C,YPL110C,YPL206C,YPL268W"
"GO:0008092"	"4"	"cytoskeletal protein binding"	"细胞骨架蛋白结合"	"Binding to a protein component of a cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton)."	"YBL007C,YCR009C,YDR388W,YMR032W"
"GO:0008094"	"21"	"ATP-dependent activity, acting on DNA"	"ATP依赖性活性，作用于DNA"	"Catalytic activity that acts to modify DNA, driven by ATP hydrolysis."	"YAL019W,YBR073W,YBR114W,YBR245C,YDR004W,YDR076W,YER095W,YER164W,YER179W,YFR038W,YGR056W,YHR120W,YIL126W,YJR035W,YJR052W,YLR032W,YLR247C,YOR191W,YOR290C,YOR304W,YPL235W"
"GO:0008097"	"4"	"5S rRNA binding"	"5srrna结合"	"Binding to a 5S ribosomal RNA, the smallest RNA constituent of a ribosome."	"YGL122C,YKR081C,YPL131W,YPL146C"
"GO:0008106"	"2"	"alcohol dehydrogenase (NADP+) activity"	"乙醇脱氢酶（NADP+）活性"	"Catalysis of the reaction: an alcohol + NADP+ = an aldehyde + NADPH + H+."	"YCR105W,YMR318C"
"GO:0008108"	"1"	"UDP-glucose:hexose-1-phosphate uridylyltransferase activity"	"UDP葡萄糖：己糖-1-磷酸尿苷转移酶活性"	"Catalysis of the reaction: alpha-D-galactose 1-phosphate + UDP-D-glucose = alpha-D-glucose 1-phosphate + UDP-D-galactose."	"YBR018C"
"GO:0008113"	"1"	"peptide-methionine (S)-S-oxide reductase activity"	"肽甲硫氨酸（S）-S-氧化物还原酶活性"	"Catalysis of the reactions: peptide-L-methionine + thioredoxin disulfide + H2O = peptide-L-methionine (S)-S-oxide + thioredoxin, and L-methionine + thioredoxin disulfide + H2O = L-methionine (S)-S-oxide + thioredoxin. Can act on oxidized methionine in peptide linkage with specificity for the S enantiomer. Thioredoxin disulfide is the oxidized form of thioredoxin."	"YER042W"
"GO:0008117"	"1"	"sphinganine-1-phosphate aldolase activity"	"蝶呤-1-磷酸醛缩酶活性"	"Catalysis of the reaction: sphinganine 1-phosphate = phosphoethanolamine + palmitaldehyde."	"YDR294C"
"GO:0008121"	"13"	"ubiquinol-cytochrome-c reductase activity"	"泛醌-细胞色素-c还原酶活性"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: CoQH2 + 2 ferricytochrome c = CoQ + 2 ferrocytochrome c + 2 H+."	"Q0105,Q0110,Q0115,Q0120,YBL045C,YDR529C,YEL024W,YFR033C,YGR183C,YHR001W-A,YJL166W,YOR065W,YPR191W"
"GO:0008124"	"1"	"4-alpha-hydroxytetrahydrobiopterin dehydratase activity"	"4-α-羟基四氢生物蝶呤脱水酶活性"	"Catalysis of the reaction: (6R)-6-(L-erythro-1,2-dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin = (6R)-6-(L-erythro-1,2-dihydroxypropyl)-7,8-dihydro-6H-pterin + H(2)O."	"YHL018W"
"GO:0008126"	"3"	"acetylesterase activity"	"乙酰酯酶活性"	"Catalysis of the reaction: an acetic ester + H2O = an alcohol + acetate."	"YBR177C,YMR210W,YPL095C"
"GO:0008134"	"3"	"transcription factor binding"	"转录因子结合"	"Binding to a transcription factor, a protein required to initiate or regulate transcription."	"YCR081W,YMR020W,YNL021W"
"GO:0008137"	"1"	"NADH dehydrogenase (ubiquinone) activity"	"NADH脱氢酶（泛醌）活性"	"Catalysis of the reaction: NADH + ubiquinone + 5 H(+)(in) <=> NAD(+) + ubiquinol + 4 H(+)(out)."	"YML120C"
"GO:0008138"	"8"	"protein tyrosine/serine/threonine phosphatase activity"	"蛋白质酪氨酸/丝氨酸/苏氨酸磷酸酶活性"	"Catalysis of the reactions: protein serine + H2O = protein serine + phosphate; protein threonine phosphate + H2O = protein threonine + phosphate; and protein tyrosine phosphate + H2O = protein tyrosine + phosphate."	"YBR276C,YDR067C,YIL113W,YIR026C,YNL032W,YNL053W,YNL056W,YNL128W"
"GO:0008139"	"14"	"nuclear localization sequence binding"	"核定位序列结合"	"Binding to a nuclear localization sequence, a specific peptide sequence that acts as a signal to localize the protein within the nucleus."	"YBR017C,YER110C,YGL092W,YGL172W,YGR159C,YHL010C,YKL068W,YLR347C,YMR047C,YMR308C,YNL189W,YOR098C,YOR160W,YPL125W"
"GO:0008142"	"2"	"oxysterol binding"	"氧化甾醇结合"	"Binding to oxysterol, an oxidized form of cholesterol."	"YOR237W,YPL145C"
"GO:0008143"	"9"	"poly(A) binding"	"聚（A）键合"	"Binding to a sequence of adenylyl residues in an RNA molecule, such as the poly(A) tail, a sequence of adenylyl residues at the 3' end of eukaryotic mRNA."	"YDR432W,YER049W,YER165W,YFR023W,YGL122C,YHR015W,YIR001C,YJL050W,YKL025C"
"GO:0008157"	"10"	"protein phosphatase 1 binding"	"蛋白磷酸酶1结合"	"Binding to a protein phosphatase 1."	"YAL031C,YBR045C,YER054C,YFR003C,YIL045W,YIL169C,YLR273C,YOR178C,YOR329C,YPL137C"
"GO:0008160"	"2"	"protein tyrosine phosphatase activator activity"	"蛋白酪氨酸磷酸酶激活剂活性"	"Binds to and increases the activity of a phosphatase, an enzyme which catalyzes of the removal of a phosphate group from a tyrosyl phenolic group of a protein."	"YIL153W,YPL152W"
"GO:0008168"	"76"	"methyltransferase activity"	"甲基转移酶活性"	"Catalysis of the transfer of a methyl group to an acceptor molecule."	"YBL024W,YBR030W,YBR034C,YBR061C,YBR133C,YBR141C,YBR236C,YBR261C,YBR271W,YCL054W,YCR047C,YDL014W,YDL112W,YDL200C,YDL201W,YDR083W,YDR120C,YDR140W,YDR198C,YDR257C,YDR316W,YDR410C,YDR435C,YDR440W,YDR465C,YER091C,YER175C,YGL050W,YGL136C,YGL192W,YGR001C,YGR157W,YGR283C,YHL039W,YHR070W,YHR109W,YHR207C,YHR209W,YIL064W,YIL096C,YIL110W,YJR073C,YJR129C,YKL155C,YKL162C,YKR069W,YLL062C,YLR137W,YLR172C,YLR186W,YML008C,YML014W,YML110C,YMR228W,YMR310C,YMR321C,YNL022C,YNL024C,YNL061W,YNL063W,YNL092W,YOL093W,YOL096C,YOL124C,YOL125W,YOL141W,YOR021C,YOR074C,YOR201C,YOR239W,YPL030W,YPL157W,YPL165C,YPL208W,YPL266W,YPL273W"
"GO:0008172"	"1"	"S-methyltransferase activity"	"S-甲基转移酶活性"	"Catalysis of the transfer of a methyl group to the sulfur atom of an acceptor molecule."	"YER091C"
"GO:0008173"	"7"	"RNA methyltransferase activity"	"RNA甲基转移酶活性"	"Catalysis of the transfer of a methyl group from a donor to a nucleoside residue in an RNA molecule."	"YBL024W,YDL112W,YKR056W,YNL022C,YNL061W,YOR201C,YPL157W"
"GO:0008175"	"5"	"tRNA methyltransferase activity"	"tRNA甲基转移酶活性"	"Catalysis of the transfer of a methyl group from a donor to a nucleoside residue in a tRNA molecule."	"YBR061C,YGL050W,YML005W,YOL125W,YOL141W"
"GO:0008176"	"1"	"tRNA (guanine-N7-)-methyltransferase activity"	"tRNA（鸟嘌呤-N7-）甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + tRNA = S-adenosyl-L-homocysteine + tRNA containing N7-methylguanine."	"YDL201W"
"GO:0008177"	"7"	"succinate dehydrogenase (ubiquinone) activity"	"琥珀酸脱氢酶（泛醌）活性"	"Catalysis of the reaction: succinate + ubiquinone = fumarate + ubiquinol."	"YDR178W,YJL045W,YKL141W,YKL148C,YLL041C,YLR164W,YOR297C"
"GO:0008179"	"1"	"adenylate cyclase binding"	"腺苷酸环化酶结合"	"Binding to an adenylate cyclase."	"YNL138W"
"GO:0008184"	"1"	"glycogen phosphorylase activity"	"糖原磷酸化酶活性"	"Catalysis of the reaction: glycogen + phosphate = maltodextrin + alpha-D-glucose 1-phosphate."	"YPR160W"
"GO:0008186"	"16"	"ATP-dependent activity, acting on RNA"	"ATP依赖性活性，作用于RNA"	"Catalysis of the reaction: ATP + H2O = ADP + phosphate; this reaction requires the presence of RNA, and it drives another reaction."	"YBR237W,YER013W,YGL078C,YGL120C,YGL171W,YHR065C,YJL033W,YJL138C,YKL078W,YKR059W,YKR086W,YMR128W,YMR290C,YNL112W,YNR011C,YOR046C"
"GO:0008187"	"1"	"poly-pyrimidine tract binding"	"聚嘧啶束结合"	"Binding to a stretch of pyrimidines (cytosine or uracil) in an RNA molecule."	"YKL074C"
"GO:0008190"	"1"	"eukaryotic initiation factor 4E binding"	"真核启动因子4E结合"	"Binding to eukaryotic initiation factor 4E, a polypeptide factor involved in the initiation of ribosome-mediated translation."	"YKL204W"
"GO:0008193"	"1"	"tRNA guanylyltransferase activity"	"tRNA鸟苷基转移酶活性"	"Catalysis of the posttranscriptional addition of a guanyl residue to the 5' end of a tRNA molecule; observed for His tRNAs."	"YGR024C"
"GO:0008194"	"2"	"UDP-glycosyltransferase activity"	"UDP糖基转移酶活性"	"Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."	"YDR437W,YLR189C"
"GO:0008195"	"4"	"phosphatidate phosphatase activity"	"磷酸酯磷酸酶活性"	"Catalysis of the reaction: a 1,2-diacylglycerol 3-phosphate + H2O = a 1,2-diacyl-sn-glycerol + phosphate."	"YDR284C,YDR503C,YMR165C,YNL094W"
"GO:0008198"	"8"	"ferrous iron binding"	"亚铁结合"	"Binding to a ferrous iron ion, Fe(II)."	"YDL120W,YDR353W,YER049W,YGR144W,YJR025C,YJR097W,YOR226C,YPL135W"
"GO:0008199"	"1"	"ferric iron binding"	"三价铁结合"	"Binding to a ferric iron ion, Fe(III)."	"YDL120W"
"GO:0008233"	"93"	"peptidase activity"	"肽酶活性"	"Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid."	"YBL022C,YBL067C,YBL091C,YBR058C,YBR074W,YBR281C,YBR286W,YCL057W,YCR045C,YDL122W,YDL216C,YDR069C,YDR101C,YDR144C,YDR331W,YDR349C,YDR415C,YDR430C,YEL060C,YER017C,YER078C,YER098W,YER143W,YER144C,YER151C,YFL044C,YFR004W,YFR006W,YFR010W,YFR044C,YGL203C,YGR098C,YGR101W,YHR028C,YHR047C,YHR134W,YHR165C,YIL015W,YIL031W,YIL108W,YIL137C,YIL156W,YIR022W,YIR039C,YJL001W,YJL172W,YJL197W,YJR099W,YJR117W,YKL100C,YKL103C,YKL134C,YKL157W,YKR087C,YKR098C,YLL029W,YLR120C,YLR121C,YLR163C,YLR299W,YLR389C,YML055W,YMR035W,YMR089C,YMR114C,YMR150C,YMR154C,YMR223W,YMR274C,YMR297W,YNL045W,YNL123W,YNL186W,YNL191W,YNL223W,YNL238W,YNR020C,YOL057W,YOR003W,YOR124C,YOR157C,YOR197W,YOR219C,YOR256C,YOR261C,YPL020C,YPL072W,YPL154C,YPL191C,YPL246C,YPR024W,YPR103W,YPR122W"
"GO:0008234"	"25"	"cysteine-type peptidase activity"	"半胱氨酸型肽酶活性"	"Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."	"YBL067C,YBR058C,YDL122W,YDR069C,YER098W,YER144C,YER151C,YFL044C,YFR004W,YFR010W,YGR098C,YIL031W,YJL197W,YJR099W,YKR098C,YMR154C,YMR223W,YNL186W,YNL223W,YNL239W,YOR124C,YOR197W,YPL020C,YPL072W,YPL191C"
"GO:0008235"	"5"	"metalloexopeptidase activity"	"金属外肽酶活性"	"Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."	"YBL091C,YBR074W,YBR286W,YDR415C,YOL057W"
"GO:0008236"	"12"	"serine-type peptidase activity"	"丝氨酸型肽酶活性"	"Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."	"YBL022C,YCR045C,YEL060C,YGR101W,YHR028C,YMR035W,YMR150C,YNL123W,YNL238W,YOR003W,YOR219C,YPL246C"
"GO:0008237"	"31"	"metallopeptidase activity"	"金属肽酶活性"	"Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."	"YBR074W,YBR281C,YBR286W,YCL057W,YDL216C,YDR101C,YDR430C,YER017C,YER078C,YFR004W,YFR044C,YHR047C,YHR134W,YIL108W,YIL137C,YKL103C,YKL134C,YKL157W,YKR087C,YLL029W,YLR163C,YLR389C,YMR089C,YNL045W,YNR020C,YOL057W,YOL154W,YOR256C,YOR261C,YPR024W,YPR122W"
"GO:0008239"	"3"	"dipeptidyl-peptidase activity"	"二肽基肽酶活性"	"Catalysis of the hydrolysis of N-terminal dipeptides from a polypeptide chain."	"YHR028C,YOL057W,YOR219C"
"GO:0008242"	"3"	"omega peptidase activity"	"ω-肽酶活性"	"Catalysis of the cleavage of non-standard peptide bonds releasing substituted amino acids such as pyroglutamate or cleave isopeptide bonds, such as many deubiquitinating enzymes."	"YBR281C,YFR044C,YNL191W"
"GO:0008251"	"3"	"tRNA-specific adenosine deaminase activity"	"tRNA特异性腺苷脱氨酶活性"	"Catalysis of the reaction: adenosine + H2O = inosine + NH3, in a tRNA molecule."	"YGL243W,YJL035C,YLR316C"
"GO:0008252"	"4"	"nucleotidase activity"	"核苷酸酶活性"	"Catalysis of the reaction: a nucleotide + H2O = a nucleoside + phosphate."	"YDL104C,YER037W,YGL224C,YKR038C"
"GO:0008253"	"1"	"5'-nucleotidase activity"	"5'-核苷酸酶活性"	"Catalysis of the reaction: a 5'-ribonucleotide + H2O = a ribonucleoside + phosphate."	"YKL033W-A"
"GO:0008266"	"7"	"poly(U) RNA binding"	"聚（U）RNA结合"	"Binding to a sequence of uracil residues in an RNA molecule."	"YER165W,YFR023W,YHR015W,YMR229C,YNL016W,YNR024W,YPR182W"
"GO:0008270"	"173"	"zinc ion binding"	"锌离子结合"	"Binding to a zinc ion (Zn)."	"YAL051W,YAL060W,YAL061W,YBL005W,YBL019W,YBL066C,YBL071W-A,YBR018C,YBR033W,YBR046C,YBR058C,YBR145W,YBR150C,YBR239C,YBR240C,YBR263W,YBR267W,YBR297W,YCR018C,YCR090C,YCR105W,YCR106W,YDL008W,YDL030W,YDL043C,YDL061C,YDL168W,YDL170W,YDL175C,YDL238C,YDR034C,YDR045C,YDR052C,YDR126W,YDR207C,YDR213W,YDR265W,YDR303C,YDR409W,YDR448W,YDR520C,YEL019C,YER003C,YER017C,YER040W,YER091C,YER137C,YER184C,YFL021W,YFL052W,YFR005C,YFR018C,YFR037C,YGL013C,YGL040C,YGL043W,YGL070C,YGL187C,YGR058W,YGR063C,YGR184C,YGR267C,YGR288W,YHL010C,YHR035W,YHR047C,YHR056C,YHR098C,YHR113W,YHR132C,YHR143W-A,YHR144C,YHR178W,YIL030C,YIL079C,YIL109C,YIL130W,YIL137C,YIR013C,YIR023W,YIR027C,YJL035C,YJL056C,YJL089W,YJL103C,YJL110C,YJL206C,YJL210W,YJR024C,YJR063W,YJR159W,YKL034W,YKL038W,YKL059C,YKL060C,YKL084W,YKL103C,YKL114C,YKL157W,YKL185W,YKL222C,YKR023W,YKR034W,YKR064W,YLL054C,YLL062C,YLR005W,YLR013W,YLR014C,YLR024C,YLR032W,YLR058C,YLR070C,YLR074C,YLR098C,YLR116W,YLR228C,YLR245C,YLR256W,YLR266C,YLR278C,YLR388W,YLR394W,YLR451W,YML068W,YML076C,YML099C,YML107C,YMR080C,YMR083W,YMR089C,YMR136W,YMR168C,YMR201C,YMR247C,YMR280C,YMR303C,YMR318C,YNL045W,YNL049C,YNL155W,YNL255C,YNL262W,YNL310C,YNR063W,YOL033W,YOL086C,YOL089C,YOL133W,YOL154W,YOR025W,YOR052C,YOR077W,YOR156C,YOR162C,YOR172W,YOR210W,YOR335C,YOR337W,YOR380W,YPL047W,YPL054W,YPL103C,YPL111W,YPL133C,YPL165C,YPL248C,YPR009W,YPR017C,YPR022C,YPR062W,YPR181C,YPR196W"
"GO:0008271"	"2"	"secondary active sulfate transmembrane transporter activity"	"次级活性硫酸盐跨膜转运蛋白活性"	"Enables the secondary active transfer of sulfate from one side of a membrane to the other. Secondary active transport is the transfer of a solute across a membrane, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters."	"YBR294W,YLR092W"
